uid,id,date,draw,rank,points,delta_rank,tournaments_played,year,month
77909_66258_2024-06-25_WD,77909_66258,2024-06-25,WD,96,15824,2.0,12,2024,6
77909_66258_2024-07-02_WD,77909_66258,2024-07-02,WD,94,15824,2.0,12,2024,7
77909_66258_2024-07-09_WD,77909_66258,2024-07-09,WD,94,15824,0.0,12,2024,7
77909_66258_2024-07-16_WD,77909_66258,2024-07-16,WD,96,15824,2.0,12,2024,7
77909_66258_2024-07-23_WD,77909_66258,2024-07-23,WD,95,15824,1.0,12,2024,7
77909_66258_2024-07-30_WD,77909_66258,2024-07-30,WD,95,15824,0.0,12,2024,7
77909_66258_2024-08-06_WD,77909_66258,2024-08-06,WD,95,15824,0.0,12,2024,8
77909_66258_2024-08-13_WD,77909_66258,2024-08-13,WD,94,15824,1.0,12,2024,8
77909_66258_2024-08-20_WD,77909_66258,2024-08-20,WD,94,15824,0.0,12,2024,8
77909_66258_2024-08-27_WD,77909_66258,2024-08-27,WD,92,15824,2.0,12,2024,8
77909_66258_2024-09-03_WD,77909_66258,2024-09-03,WD,89,16604,3.0,13,2024,9
77909_66258_2024-09-10_WD,77909_66258,2024-09-10,WD,91,16604,2.0,13,2024,9
77909_66258_2024-09-17_WD,77909_66258,2024-09-17,WD,90,16604,1.0,14,2024,9
77909_66258_2024-09-24_WD,77909_66258,2024-09-24,WD,90,16604,0.0,14,2024,9
77909_66258_2024-10-01_WD,77909_66258,2024-10-01,WD,92,16604,2.0,14,2024,10
77909_66258_2024-10-08_WD,77909_66258,2024-10-08,WD,90,16604,0.0,14,2024,10
77909_66258_2024-10-15_WD,77909_66258,2024-10-15,WD,89,16604,1.0,14,2024,10
77909_66258_2024-10-22_WD,77909_66258,2024-10-22,WD,84,17434,5.0,15,2024,10
77909_66258_2024-10-29_WD,77909_66258,2024-10-29,WD,83,17434,1.0,15,2024,10
77909_66258_2024-11-05_WD,77909_66258,2024-11-05,WD,79,17734,4.0,15,2024,11
77909_66258_2024-11-12_WD,77909_66258,2024-11-12,WD,79,17964,0.0,15,2024,11
77909_66258_2024-11-19_WD,77909_66258,2024-11-19,WD,79,17964,0.0,14,2024,11
77909_66258_2024-11-26_WD,77909_66258,2024-11-26,WD,81,17964,2.0,14,2024,11
77949_82408_2023-10-24_WD,77949_82408,2023-10-24,WD,41,31620,0.0,13,2023,10
77949_82408_2023-10-31_WD,77949_82408,2023-10-31,WD,42,31620,1.0,13,2023,10
77949_82408_2023-11-07_WD,77949_82408,2023-11-07,WD,44,31620,2.0,13,2023,11
77949_82408_2023-11-14_WD,77949_82408,2023-11-14,WD,45,31620,1.0,13,2023,11
77949_82408_2023-11-21_WD,77949_82408,2023-11-21,WD,45,31620,0.0,13,2023,11
77949_82408_2023-11-28_WD,77949_82408,2023-11-28,WD,45,31620,0.0,13,2023,11
77949_82408_2023-12-05_WD,77949_82408,2023-12-05,WD,46,31620,1.0,13,2023,12
77949_82408_2023-12-12_WD,77949_82408,2023-12-12,WD,45,31620,1.0,13,2023,12
77949_82408_2023-12-19_WD,77949_82408,2023-12-19,WD,46,31620,1.0,13,2023,12
77949_82408_2023-12-26_WD,77949_82408,2023-12-26,WD,46,31620,0.0,13,2023,12
77949_82408_2024-01-02_WD,77949_82408,2024-01-02,WD,46,31620,0.0,13,2024,1
77949_82408_2024-01-09_WD,77949_82408,2024-01-09,WD,46,31620,0.0,13,2024,1
77949_82408_2024-01-16_WD,77949_82408,2024-01-16,WD,45,31620,1.0,13,2024,1
77949_82408_2024-01-23_WD,77949_82408,2024-01-23,WD,45,31620,0.0,13,2024,1
77949_82408_2024-01-30_WD,77949_82408,2024-01-30,WD,45,31620,0.0,14,2024,1
77949_82408_2024-02-06_WD,77949_82408,2024-02-06,WD,45,31620,0.0,14,2024,2
77949_82408_2024-02-13_WD,77949_82408,2024-02-13,WD,45,31620,0.0,14,2024,2
77949_82408_2024-02-20_WD,77949_82408,2024-02-20,WD,47,31620,2.0,14,2024,2
77949_82408_2024-02-27_WD,77949_82408,2024-02-27,WD,47,31620,0.0,14,2024,2
77949_82408_2024-03-05_WD,77949_82408,2024-03-05,WD,47,31620,0.0,14,2024,3
77949_82408_2024-03-12_WD,77949_82408,2024-03-12,WD,48,29840,1.0,13,2024,3
77949_82408_2024-03-19_WD,77949_82408,2024-03-19,WD,46,29840,2.0,12,2024,3
77949_82408_2024-03-26_WD,77949_82408,2024-03-26,WD,47,29840,1.0,12,2024,3
77949_82408_2024-04-02_WD,77949_82408,2024-04-02,WD,51,28710,4.0,11,2024,4
77949_82408_2024-04-09_WD,77949_82408,2024-04-09,WD,51,28710,0.0,11,2024,4
77949_82408_2024-04-16_WD,77949_82408,2024-04-16,WD,53,28710,2.0,11,2024,4
77949_82408_2024-04-23_WD,77949_82408,2024-04-23,WD,53,28710,0.0,11,2024,4
77949_82408_2024-04-30_WD,77949_82408,2024-04-30,WD,53,28710,0.0,11,2024,4
77949_82408_2024-05-07_WD,77949_82408,2024-05-07,WD,53,28710,0.0,11,2024,5
77949_82408_2024-05-14_WD,77949_82408,2024-05-14,WD,55,25910,2.0,10,2024,5
77949_82408_2024-05-21_WD,77949_82408,2024-05-21,WD,71,21910,16.0,9,2024,5
77949_82408_2024-05-28_WD,77949_82408,2024-05-28,WD,82,19410,11.0,8,2024,5
77949_82408_2024-06-04_WD,77949_82408,2024-06-04,WD,83,18810,1.0,7,2024,6
77949_82408_2024-06-11_WD,77949_82408,2024-06-11,WD,80,18810,3.0,7,2024,6
77949_82408_2024-06-18_WD,77949_82408,2024-06-18,WD,95,16590,15.0,6,2024,6
78073_88809_2024-06-18_XD,78073_88809,2024-06-18,XD,99,14300,9.0,11,2024,6
78073_88809_2024-06-25_XD,78073_88809,2024-06-25,XD,98,14300,1.0,11,2024,6
78073_88809_2024-07-02_XD,78073_88809,2024-07-02,XD,97,14300,1.0,11,2024,7
78073_88809_2024-07-09_XD,78073_88809,2024-07-09,XD,95,15600,2.0,12,2024,7
78073_88809_2024-07-16_XD,78073_88809,2024-07-16,XD,95,15600,0.0,12,2024,7
78073_88809_2024-07-23_XD,78073_88809,2024-07-23,XD,93,15600,2.0,12,2024,7
78073_88809_2024-07-30_XD,78073_88809,2024-07-30,XD,93,15600,0.0,12,2024,7
78073_88809_2024-08-06_XD,78073_88809,2024-08-06,XD,93,15600,0.0,12,2024,8
78073_88809_2024-08-13_XD,78073_88809,2024-08-13,XD,93,15600,0.0,12,2024,8
78073_88809_2024-08-20_XD,78073_88809,2024-08-20,XD,92,15600,1.0,12,2024,8
78073_88809_2024-08-27_XD,78073_88809,2024-08-27,XD,90,15600,2.0,12,2024,8
78073_88809_2024-09-03_XD,78073_88809,2024-09-03,XD,93,15230,3.0,11,2024,9
78073_88809_2024-09-10_XD,78073_88809,2024-09-10,XD,95,15230,2.0,11,2024,9
78073_88809_2024-09-17_XD,78073_88809,2024-09-17,XD,92,16160,3.0,11,2024,9
78073_88809_2024-09-24_XD,78073_88809,2024-09-24,XD,93,16160,1.0,11,2024,9
78073_88809_2024-10-01_XD,78073_88809,2024-10-01,XD,93,16160,0.0,11,2024,10
78073_88809_2024-10-08_XD,78073_88809,2024-10-08,XD,89,16160,0.0,11,2024,10
78073_88809_2024-10-15_XD,78073_88809,2024-10-15,XD,90,16160,1.0,11,2024,10
78073_88809_2024-10-22_XD,78073_88809,2024-10-22,XD,91,16160,1.0,11,2024,10
78073_88809_2024-10-29_XD,78073_88809,2024-10-29,XD,91,16160,0.0,11,2024,10
78073_88809_2024-11-05_XD,78073_88809,2024-11-05,XD,96,16160,5.0,11,2024,11
78073_88809_2024-11-12_XD,78073_88809,2024-11-12,XD,96,16160,0.0,12,2024,11
78073_88809_2024-11-19_XD,78073_88809,2024-11-19,XD,95,16160,1.0,12,2024,11
78073_88809_2024-11-26_XD,78073_88809,2024-11-26,XD,91,17370,4.0,13,2024,11
78116_2023-10-24_WS,78116,2023-10-24,WS,34,37095,6.0,11,2023,10
78116_2023-10-31_WS,78116,2023-10-31,WS,33,37535,1.0,12,2023,10
78116_2023-11-07_WS,78116,2023-11-07,WS,33,37535,0.0,11,2023,11
78116_2023-11-14_WS,78116,2023-11-14,WS,34,37535,1.0,11,2023,11
78116_2023-11-21_WS,78116,2023-11-21,WS,29,38915,5.0,12,2023,11
78116_2023-11-28_WS,78116,2023-11-28,WS,30,38915,1.0,13,2023,11
78116_2023-12-05_WS,78116,2023-12-05,WS,32,38915,2.0,13,2023,12
78116_2023-12-12_WS,78116,2023-12-12,WS,33,38915,1.0,13,2023,12
78116_2023-12-19_WS,78116,2023-12-19,WS,33,38915,0.0,13,2023,12
78116_2023-12-26_WS,78116,2023-12-26,WS,33,38915,0.0,13,2023,12
78116_2024-01-02_WS,78116,2024-01-02,WS,33,38915,0.0,13,2024,1
78116_2024-01-09_WS,78116,2024-01-09,WS,33,38915,0.0,13,2024,1
78116_2024-01-16_WS,78116,2024-01-16,WS,32,39255,1.0,14,2024,1
78116_2024-01-23_WS,78116,2024-01-23,WS,33,39255,1.0,15,2024,1
78116_2024-01-30_WS,78116,2024-01-30,WS,28,41635,5.0,16,2024,1
78116_2024-02-06_WS,78116,2024-02-06,WS,28,41635,0.0,16,2024,2
78116_2024-02-13_WS,78116,2024-02-13,WS,28,41635,0.0,16,2024,2
78116_2024-02-20_WS,78116,2024-02-20,WS,31,40290,3.0,15,2024,2
78116_2024-02-27_WS,78116,2024-02-27,WS,31,40290,0.0,15,2024,2
78116_2024-03-05_WS,78116,2024-03-05,WS,32,40290,1.0,15,2024,3
78116_2024-03-12_WS,78116,2024-03-12,WS,33,40290,1.0,16,2024,3
78116_2024-03-19_WS,78116,2024-03-19,WS,35,39350,2.0,15,2024,3
78116_2024-03-26_WS,78116,2024-03-26,WS,34,39350,1.0,15,2024,3
78116_2024-04-02_WS,78116,2024-04-02,WS,34,39350,0.0,15,2024,4
78116_2024-04-09_WS,78116,2024-04-09,WS,34,39350,0.0,15,2024,4
78116_2024-04-16_WS,78116,2024-04-16,WS,33,39350,1.0,15,2024,4
78116_2024-04-23_WS,78116,2024-04-23,WS,33,39350,0.0,15,2024,4
78116_2024-04-30_WS,78116,2024-04-30,WS,33,39350,0.0,15,2024,4
78116_2024-05-07_WS,78116,2024-05-07,WS,34,39350,1.0,15,2024,5
78116_2024-05-14_WS,78116,2024-05-14,WS,34,39350,0.0,15,2024,5
78116_2024-05-21_WS,78116,2024-05-21,WS,32,40790,2.0,15,2024,5
78116_2024-05-28_WS,78116,2024-05-28,WS,26,43170,6.0,16,2024,5
78116_2024-06-04_WS,78116,2024-06-04,WS,27,43170,1.0,17,2024,6
78116_2024-06-11_WS,78116,2024-06-11,WS,26,45310,1.0,18,2024,6
78116_2024-06-18_WS,78116,2024-06-18,WS,28,45310,2.0,17,2024,6
78116_2024-06-25_WS,78116,2024-06-25,WS,29,45310,1.0,17,2024,6
78116_2024-07-02_WS,78116,2024-07-02,WS,29,42020,0.0,16,2024,7
78116_2024-07-09_WS,78116,2024-07-09,WS,35,39640,6.0,15,2024,7
78116_2024-07-16_WS,78116,2024-07-16,WS,35,39640,0.0,15,2024,7
78116_2024-07-23_WS,78116,2024-07-23,WS,35,39640,0.0,15,2024,7
78116_2024-07-30_WS,78116,2024-07-30,WS,35,39640,0.0,15,2024,7
78116_2024-08-06_WS,78116,2024-08-06,WS,35,39640,0.0,15,2024,8
78116_2024-08-13_WS,78116,2024-08-13,WS,34,39640,1.0,15,2024,8
78116_2024-08-20_WS,78116,2024-08-20,WS,34,39640,0.0,15,2024,8
78116_2024-08-27_WS,78116,2024-08-27,WS,32,39640,2.0,15,2024,8
78116_2024-09-03_WS,78116,2024-09-03,WS,33,39640,1.0,15,2024,9
78116_2024-09-10_WS,78116,2024-09-10,WS,35,37500,2.0,14,2024,9
78116_2024-09-17_WS,78116,2024-09-17,WS,34,37500,1.0,13,2024,9
78116_2024-09-24_WS,78116,2024-09-24,WS,32,42240,2.0,14,2024,9
78116_2024-10-01_WS,78116,2024-10-01,WS,26,46580,6.0,15,2024,10
78116_2024-10-08_WS,78116,2024-10-08,WS,24,46580,0.0,15,2024,10
78116_2024-10-15_WS,78116,2024-10-15,WS,25,46580,1.0,15,2024,10
78116_2024-10-22_WS,78116,2024-10-22,WS,27,46580,2.0,14,2024,10
78116_2024-10-29_WS,78116,2024-10-29,WS,27,46580,0.0,13,2024,10
78116_2024-11-05_WS,78116,2024-11-05,WS,26,46580,1.0,13,2024,11
78116_2024-11-12_WS,78116,2024-11-12,WS,26,46580,0.0,13,2024,11
78116_2024-11-19_WS,78116,2024-11-19,WS,28,45640,2.0,12,2024,11
78116_2024-11-26_WS,78116,2024-11-26,WS,21,52330,7.0,12,2024,11
78121_85127_2023-10-24_XD,78121_85127,2023-10-24,XD,87,13240,4.0,8,2023,10
78121_85127_2023-10-31_XD,78121_85127,2023-10-31,XD,89,13240,2.0,8,2023,10
78121_85127_2023-12-05_XD,78121_85127,2023-12-05,XD,99,13150,3.0,9,2023,12
78121_85127_2023-12-12_XD,78121_85127,2023-12-12,XD,99,13150,0.0,9,2023,12
78121_85127_2023-12-19_XD,78121_85127,2023-12-19,XD,100,13150,1.0,9,2023,12
78121_85127_2023-12-26_XD,78121_85127,2023-12-26,XD,100,13150,0.0,9,2023,12
78121_85127_2024-01-02_XD,78121_85127,2024-01-02,XD,100,13150,0.0,9,2024,1
78121_85127_2024-01-09_XD,78121_85127,2024-01-09,XD,100,13150,0.0,9,2024,1
78121_85127_2024-01-16_XD,78121_85127,2024-01-16,XD,100,13150,0.0,9,2024,1
78121_85127_2024-01-23_XD,78121_85127,2024-01-23,XD,100,13150,0.0,9,2024,1
78121_85127_2024-01-30_XD,78121_85127,2024-01-30,XD,100,13150,0.0,9,2024,1
78121_85127_2024-02-06_XD,78121_85127,2024-02-06,XD,98,13150,2.0,9,2024,2
78192_73899_2023-11-21_XD,78192_73899,2023-11-21,XD,99,12910,16.0,11,2023,11
78192_73899_2023-11-28_XD,78192_73899,2023-11-28,XD,97,12910,2.0,11,2023,11
78192_73899_2023-12-05_XD,78192_73899,2023-12-05,XD,96,13470,1.0,12,2023,12
78192_73899_2023-12-12_XD,78192_73899,2023-12-12,XD,96,13470,0.0,12,2023,12
78192_73899_2023-12-19_XD,78192_73899,2023-12-19,XD,96,13470,0.0,12,2023,12
78192_73899_2023-12-26_XD,78192_73899,2023-12-26,XD,96,13470,0.0,12,2023,12
78192_73899_2024-01-02_XD,78192_73899,2024-01-02,XD,96,13470,0.0,12,2024,1
78192_73899_2024-01-09_XD,78192_73899,2024-01-09,XD,96,13470,0.0,12,2024,1
78192_73899_2024-01-16_XD,78192_73899,2024-01-16,XD,96,13470,0.0,12,2024,1
78192_73899_2024-01-23_XD,78192_73899,2024-01-23,XD,93,13660,3.0,13,2024,1
78192_73899_2024-01-30_XD,78192_73899,2024-01-30,XD,93,13660,0.0,13,2024,1
78192_73899_2024-02-06_XD,78192_73899,2024-02-06,XD,92,13660,1.0,13,2024,2
78192_73899_2024-02-13_XD,78192_73899,2024-02-13,XD,96,13660,4.0,13,2024,2
78192_73899_2024-02-20_XD,78192_73899,2024-02-20,XD,97,13660,1.0,13,2024,2
78192_73899_2024-02-27_XD,78192_73899,2024-02-27,XD,96,13660,1.0,13,2024,2
78192_73899_2024-03-05_XD,78192_73899,2024-03-05,XD,97,13660,1.0,13,2024,3
78192_73899_2024-03-12_XD,78192_73899,2024-03-12,XD,99,13660,2.0,13,2024,3
78192_73899_2024-03-19_XD,78192_73899,2024-03-19,XD,95,14780,4.0,14,2024,3
78192_73899_2024-03-26_XD,78192_73899,2024-03-26,XD,89,15750,6.0,14,2024,3
78192_73899_2024-04-02_XD,78192_73899,2024-04-02,XD,89,15750,0.0,14,2024,4
78192_73899_2024-04-09_XD,78192_73899,2024-04-09,XD,89,15750,0.0,14,2024,4
78192_73899_2024-04-16_XD,78192_73899,2024-04-16,XD,92,15750,3.0,14,2024,4
78192_73899_2024-04-23_XD,78192_73899,2024-04-23,XD,92,15750,0.0,14,2024,4
78192_73899_2024-04-30_XD,78192_73899,2024-04-30,XD,92,15750,0.0,14,2024,4
78192_73899_2024-05-07_XD,78192_73899,2024-05-07,XD,93,15750,1.0,14,2024,5
78192_73899_2024-05-14_XD,78192_73899,2024-05-14,XD,95,15150,2.0,14,2024,5
78192_73899_2024-05-21_XD,78192_73899,2024-05-21,XD,93,15150,2.0,13,2024,5
78192_73899_2024-05-28_XD,78192_73899,2024-05-28,XD,99,14780,6.0,12,2024,5
78192_73899_2024-06-11_XD,78192_73899,2024-06-11,XD,97,14780,4.0,12,2024,6
78192_73899_2024-06-18_XD,78192_73899,2024-06-18,XD,93,15150,4.0,13,2024,6
78192_73899_2024-06-25_XD,78192_73899,2024-06-25,XD,94,15150,1.0,13,2024,6
78192_73899_2024-07-02_XD,78192_73899,2024-07-02,XD,93,15150,1.0,13,2024,7
78192_73899_2024-07-09_XD,78192_73899,2024-07-09,XD,96,15150,3.0,13,2024,7
78192_73899_2024-07-16_XD,78192_73899,2024-07-16,XD,96,15150,0.0,13,2024,7
78192_73899_2024-07-23_XD,78192_73899,2024-07-23,XD,94,15150,2.0,13,2024,7
78192_73899_2024-07-30_XD,78192_73899,2024-07-30,XD,94,15150,0.0,13,2024,7
78192_73899_2024-08-06_XD,78192_73899,2024-08-06,XD,94,15150,0.0,13,2024,8
78192_73899_2024-08-13_XD,78192_73899,2024-08-13,XD,95,15150,1.0,13,2024,8
78192_73899_2024-08-20_XD,78192_73899,2024-08-20,XD,95,15150,0.0,13,2024,8
78192_73899_2024-08-27_XD,78192_73899,2024-08-27,XD,92,15150,3.0,13,2024,8
78192_73899_2024-09-03_XD,78192_73899,2024-09-03,XD,95,15150,3.0,13,2024,9
78192_73899_2024-09-10_XD,78192_73899,2024-09-10,XD,96,15150,1.0,13,2024,9
78192_73899_2024-09-17_XD,78192_73899,2024-09-17,XD,95,15150,1.0,12,2024,9
78192_73899_2024-09-24_XD,78192_73899,2024-09-24,XD,96,15150,1.0,12,2024,9
78192_73899_2024-10-01_XD,78192_73899,2024-10-01,XD,97,15150,1.0,12,2024,10
78192_73899_2024-10-08_XD,78192_73899,2024-10-08,XD,94,15150,0.0,12,2024,10
78208_2023-10-24_WS,78208,2023-10-24,WS,72,21340,1.0,13,2023,10
78208_2023-10-31_WS,78208,2023-10-31,WS,55,24950,17.0,14,2023,10
78208_2023-11-07_WS,78208,2023-11-07,WS,58,24950,3.0,14,2023,11
78208_2023-11-14_WS,78208,2023-11-14,WS,62,24950,4.0,14,2023,11
78208_2023-11-21_WS,78208,2023-11-21,WS,63,24950,1.0,14,2023,11
78208_2023-11-28_WS,78208,2023-11-28,WS,63,24950,0.0,14,2023,11
78208_2023-12-05_WS,78208,2023-12-05,WS,63,24950,0.0,14,2023,12
78208_2023-12-12_WS,78208,2023-12-12,WS,64,25550,1.0,14,2023,12
78208_2023-12-19_WS,78208,2023-12-19,WS,65,25550,1.0,14,2023,12
78208_2023-12-26_WS,78208,2023-12-26,WS,65,25550,0.0,14,2023,12
78208_2024-01-02_WS,78208,2024-01-02,WS,65,25550,0.0,14,2024,1
78208_2024-01-09_WS,78208,2024-01-09,WS,65,25550,0.0,14,2024,1
78208_2024-01-16_WS,78208,2024-01-16,WS,65,25550,0.0,14,2024,1
78208_2024-01-23_WS,78208,2024-01-23,WS,65,25550,0.0,14,2024,1
78208_2024-01-30_WS,78208,2024-01-30,WS,65,25550,0.0,14,2024,1
78208_2024-02-06_WS,78208,2024-02-06,WS,68,25170,3.0,13,2024,2
78208_2024-02-13_WS,78208,2024-02-13,WS,68,25170,0.0,13,2024,2
78208_2024-02-20_WS,78208,2024-02-20,WS,64,26456,4.0,14,2024,2
78208_2024-02-27_WS,78208,2024-02-27,WS,63,26456,1.0,14,2024,2
78208_2024-03-05_WS,78208,2024-03-05,WS,63,26456,0.0,14,2024,3
78208_2024-03-12_WS,78208,2024-03-12,WS,59,27066,4.0,14,2024,3
78208_2024-03-19_WS,78208,2024-03-19,WS,61,27296,2.0,14,2024,3
78208_2024-03-26_WS,78208,2024-03-26,WS,62,27296,1.0,15,2024,3
78208_2024-04-02_WS,78208,2024-04-02,WS,62,27296,0.0,14,2024,4
78208_2024-04-09_WS,78208,2024-04-09,WS,63,27296,1.0,14,2024,4
78208_2024-04-16_WS,78208,2024-04-16,WS,58,28346,5.0,14,2024,4
78208_2024-04-23_WS,78208,2024-04-23,WS,58,28346,0.0,14,2024,4
78208_2024-04-30_WS,78208,2024-04-30,WS,58,28346,0.0,14,2024,4
78208_2024-05-07_WS,78208,2024-05-07,WS,57,28346,1.0,13,2024,5
78208_2024-05-14_WS,78208,2024-05-14,WS,62,27666,5.0,12,2024,5
78208_2024-05-21_WS,78208,2024-05-21,WS,63,27666,1.0,12,2024,5
78208_2024-05-28_WS,78208,2024-05-28,WS,63,27666,0.0,12,2024,5
78208_2024-06-04_WS,78208,2024-06-04,WS,63,27666,0.0,12,2024,6
78208_2024-06-11_WS,78208,2024-06-11,WS,61,27666,2.0,12,2024,6
78208_2024-06-18_WS,78208,2024-06-18,WS,63,27436,2.0,11,2024,6
78208_2024-06-25_WS,78208,2024-06-25,WS,62,27436,1.0,11,2024,6
78208_2024-07-02_WS,78208,2024-07-02,WS,62,27436,0.0,11,2024,7
78208_2024-07-09_WS,78208,2024-07-09,WS,60,27436,2.0,11,2024,7
78208_2024-07-16_WS,78208,2024-07-16,WS,60,27436,0.0,11,2024,7
78208_2024-07-23_WS,78208,2024-07-23,WS,59,27436,1.0,11,2024,7
78208_2024-07-30_WS,78208,2024-07-30,WS,59,27436,0.0,11,2024,7
78208_2024-08-06_WS,78208,2024-08-06,WS,59,27436,0.0,11,2024,8
78208_2024-08-13_WS,78208,2024-08-13,WS,58,27436,1.0,11,2024,8
78208_2024-08-20_WS,78208,2024-08-20,WS,58,27436,0.0,11,2024,8
78208_2024-08-27_WS,78208,2024-08-27,WS,60,27436,2.0,11,2024,8
78208_2024-09-03_WS,78208,2024-09-03,WS,63,27436,3.0,10,2024,9
78208_2024-09-10_WS,78208,2024-09-10,WS,61,27816,2.0,11,2024,9
78208_2024-09-17_WS,78208,2024-09-17,WS,61,27816,0.0,11,2024,9
78208_2024-09-24_WS,78208,2024-09-24,WS,61,27816,0.0,11,2024,9
78208_2024-10-01_WS,78208,2024-10-01,WS,61,27816,0.0,11,2024,10
78208_2024-10-08_WS,78208,2024-10-08,WS,60,27816,0.0,11,2024,10
78208_2024-10-15_WS,78208,2024-10-15,WS,60,27816,0.0,11,2024,10
78208_2024-10-22_WS,78208,2024-10-22,WS,60,27816,0.0,11,2024,10
78208_2024-10-29_WS,78208,2024-10-29,WS,74,24206,14.0,10,2024,10
78208_2024-11-05_WS,78208,2024-11-05,WS,74,24206,0.0,10,2024,11
78208_2024-11-12_WS,78208,2024-11-12,WS,74,24206,0.0,10,2024,11
78208_2024-11-19_WS,78208,2024-11-19,WS,67,26316,7.0,11,2024,11
78208_2024-11-26_WS,78208,2024-11-26,WS,68,26316,1.0,12,2024,11
78409_85129_2023-10-24_MD,78409_85129,2023-10-24,MD,20,49900,1.0,14,2023,10
78409_85129_2023-10-31_MD,78409_85129,2023-10-31,MD,22,48240,2.0,14,2023,10
78409_85129_2023-11-07_MD,78409_85129,2023-11-07,MD,20,48240,2.0,14,2023,11
78409_85129_2023-11-14_MD,78409_85129,2023-11-14,MD,20,48240,0.0,14,2023,11
78409_85129_2023-11-21_MD,78409_85129,2023-11-21,MD,20,48240,0.0,15,2023,11
78409_85129_2023-11-28_MD,78409_85129,2023-11-28,MD,19,49900,1.0,16,2023,11
78409_85129_2023-12-05_MD,78409_85129,2023-12-05,MD,19,49900,0.0,16,2023,12
78409_85129_2023-12-12_MD,78409_85129,2023-12-12,MD,19,49900,0.0,16,2023,12
78409_85129_2023-12-19_MD,78409_85129,2023-12-19,MD,19,49900,0.0,16,2023,12
78409_85129_2023-12-26_MD,78409_85129,2023-12-26,MD,19,49900,0.0,16,2023,12
78409_85129_2024-01-02_MD,78409_85129,2024-01-02,MD,19,49900,0.0,16,2024,1
78409_85129_2024-01-09_MD,78409_85129,2024-01-09,MD,19,49900,0.0,16,2024,1
78409_85129_2024-01-16_MD,78409_85129,2024-01-16,MD,18,49900,1.0,16,2024,1
78409_85129_2024-01-23_MD,78409_85129,2024-01-23,MD,19,49900,1.0,16,2024,1
78409_85129_2024-01-30_MD,78409_85129,2024-01-30,MD,17,50840,2.0,17,2024,1
78409_85129_2024-02-06_MD,78409_85129,2024-02-06,MD,17,50840,0.0,17,2024,2
78409_85129_2024-02-13_MD,78409_85129,2024-02-13,MD,17,50840,0.0,17,2024,2
78409_85129_2024-02-20_MD,78409_85129,2024-02-20,MD,18,50840,1.0,17,2024,2
78409_85129_2024-02-27_MD,78409_85129,2024-02-27,MD,18,50840,0.0,17,2024,2
78409_85129_2024-03-05_MD,78409_85129,2024-03-05,MD,18,50840,0.0,17,2024,3
78409_85129_2024-03-12_MD,78409_85129,2024-03-12,MD,18,52160,0.0,18,2024,3
78409_85129_2024-03-19_MD,78409_85129,2024-03-19,MD,18,52160,0.0,19,2024,3
78409_85129_2024-03-26_MD,78409_85129,2024-03-26,MD,18,53010,0.0,20,2024,3
78409_85129_2024-04-02_MD,78409_85129,2024-04-02,MD,18,53010,0.0,20,2024,4
78409_85129_2024-04-09_MD,78409_85129,2024-04-09,MD,18,53010,0.0,20,2024,4
78409_85129_2024-04-16_MD,78409_85129,2024-04-16,MD,20,53010,2.0,20,2024,4
78409_85129_2024-04-23_MD,78409_85129,2024-04-23,MD,20,53010,0.0,20,2024,4
78409_85129_2024-04-30_MD,78409_85129,2024-04-30,MD,20,53010,0.0,20,2024,4
78409_85129_2024-05-07_MD,78409_85129,2024-05-07,MD,20,53010,0.0,20,2024,5
78409_85129_2024-05-14_MD,78409_85129,2024-05-14,MD,20,53010,0.0,20,2024,5
78409_85129_2024-05-21_MD,78409_85129,2024-05-21,MD,20,53010,0.0,20,2024,5
78409_85129_2024-05-28_MD,78409_85129,2024-05-28,MD,20,50250,0.0,20,2024,5
78409_85129_2024-06-04_MD,78409_85129,2024-06-04,MD,20,50250,0.0,20,2024,6
78409_85129_2024-06-11_MD,78409_85129,2024-06-11,MD,15,56850,5.0,20,2024,6
78409_85129_2024-06-18_MD,78409_85129,2024-06-18,MD,16,56850,1.0,19,2024,6
78409_85129_2024-06-25_MD,78409_85129,2024-06-25,MD,17,53450,1.0,18,2024,6
78409_85129_2024-07-02_MD,78409_85129,2024-07-02,MD,17,53450,0.0,18,2024,7
78409_85129_2024-07-09_MD,78409_85129,2024-07-09,MD,17,53450,0.0,18,2024,7
78409_85129_2024-07-16_MD,78409_85129,2024-07-16,MD,17,53450,0.0,18,2024,7
78409_85129_2024-07-23_MD,78409_85129,2024-07-23,MD,17,53450,0.0,17,2024,7
78409_85129_2024-07-30_MD,78409_85129,2024-07-30,MD,17,53450,0.0,16,2024,7
78409_85129_2024-08-06_MD,78409_85129,2024-08-06,MD,18,53450,1.0,16,2024,8
78409_85129_2024-08-13_MD,78409_85129,2024-08-13,MD,18,53450,0.0,16,2024,8
78409_85129_2024-08-20_MD,78409_85129,2024-08-20,MD,17,53450,1.0,16,2024,8
78409_85129_2024-08-27_MD,78409_85129,2024-08-27,MD,16,54300,1.0,16,2024,8
78409_85129_2024-09-03_MD,78409_85129,2024-09-03,MD,17,54300,1.0,17,2024,9
78409_85129_2024-09-10_MD,78409_85129,2024-09-10,MD,17,54300,0.0,17,2024,9
78409_85129_2024-09-17_MD,78409_85129,2024-09-17,MD,13,55740,4.0,18,2024,9
78409_85129_2024-09-24_MD,78409_85129,2024-09-24,MD,13,59290,0.0,19,2024,9
